"ChoiceNm","ID","Set","cset","altij","Amount","MobilePd","Merged","Location","Vehicle","DayOfWek","Weekend","StrtTmHr","StayDrtn","AmountA","TmTClrwy","TmTPrdEn","FndMtrEx","FndMtrNP","FndClrwV","MtrExprd","MetrNtPd","ClrwyVlt","FrePrkng","APP","PrkngFrq","PrsnlAPD","PrfMblPy","CBDPrknR","time","Volume","Load","ZoneAPD","CpctyAdj","TrnvrAdj","IndxAdjs","choice","ChcNmOvr","ChocNmPd","ChcNmUnd","ChcNmUnp","LctnElzS","LctnAlcS","LctnTrbS","VehiclCr","VehiclUt","VehiclVn","VehclHvy","VhclOthr","DyOfWkMn","DyOfWkTs","DyOfWkWd","DyOfWkTh","DyOfWkFr","DyOfWkSt","DyOfWkSn","tmErlyMr","timMrnng","timeNoon","tmAftrnn","timEvnng","timeNght","tmMdnght","AmountDiff","OthrNtPd","NtPd","Paid"
1,300,300,4,4,7.19,1,0,2,1,1,0,7,22.25,1.85416666666667,522.1,882.1,0,0,0,2,5,0,1,3.23769230769231,12,44.0769230769231,1,0.923076923076923,2,17.6666666666667,9.25,0.521383281573499,21,0.841269841269841,44.0476190476191,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.33583333333333,5,0,FALSE
3,301,301,4,2,7.43,1,0,2,1,1,0,6,108.933333333333,9.07777777777778,569.15,929.15,0,0,0,2,1,0,0,1.7375,4,21.375,0,1,1,3,2.125,0.65625,21,0.142857142857143,10.1190476190476,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.64777777777778,1,0,FALSE
3,302,302,4,2,0.74,1,0,2,4,1,0,6,27.6333333333333,2.30277777777778,575.133333333333,935.133333333333,0,0,0,2,5,0,1,0.955,12,14.5,1,0.777777777777778,1,3,2.125,0.65625,21,0.142857142857143,10.1190476190476,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.56277777777778,5,0,FALSE
3,303,303,4,2,0.08,1,0,2,1,1,0,7,13.0333333333333,1.08611111111111,533.466666666667,893.466666666667,0,0,0,2,5,0,0,2.697,8,50.9,1,0.9,2,17.6666666666667,9.25,0.521383281573499,21,0.841269841269841,44.0476190476191,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.00611111111111,5,0,FALSE
1,304,304,4,4,14.7,1,0,2,1,1,0,8,58.0833333333333,4.84027777777778,431.666666666667,791.666666666667,0,0,0,0,2,0,0,6.86,10,133.272727272727,1,0.272727272727273,2,17.6666666666667,9.25,0.521383281573499,21,0.841269841269841,44.0476190476191,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.85972222222222,2,0,FALSE
2,305,305,4,3,3.02,1,0,2,1,1,0,8,37.8833333333333,3.15694444444444,430.816666666667,790.816666666667,0,0,0,0,2,0,0,4.1825,2,117.25,1,0.75,2,17.6666666666667,9.25,0.521383281573499,21,0.841269841269841,44.0476190476191,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.13694444444444,2,0,TRUE
2,306,306,4,3,3.59,1,0,2,1,1,0,11,46.2,3.85,299.9,659.9,0,0,0,0,4,0,0,7.32454545454545,18,96.2272727272727,1,0.954545454545455,3,34.6666666666667,18.25,0.539003759398496,21,1.65079365079365,86.9047619047619,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.26,4,0,TRUE
2,307,307,4,3,2.61,1,0,2,1,1,0,12,38.65,3.22083333333333,203.95,563.95,0,0,0,3,3,0,0,0,0,0,0,0,3,34.6666666666667,18.25,0.539003759398496,21,1.65079365079365,86.9047619047619,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.61083333333333,3,0,TRUE
2,308,308,4,3,3.35,1,0,2,1,1,0,14,43.7166666666667,3.64305555555556,65.4833333333333,425.483333333333,0,0,0,3,0,0,0,2.12,1,26,1,1,4,33.6666666666667,14.9166666666667,0.429488966318235,21,1.6031746031746,71.031746031746,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.29305555555556,0,0,TRUE
2,309,309,4,3,5.24,1,0,2,1,6,1,8,144.616666666667,5.54363888888889,443.65,623.65,0,0,0,0,4,0,1,0,1,2,1,0,2,12,5.08333333333333,0.462121212121212,21,0.571428571428571,24.2063492063492,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.30363888888889,4,0,TRUE
3,310,310,4,2,5.35,1,0,2,1,6,1,13,159.116666666667,6.09947222222222,152.85,332.85,0,0,0,2,3,0,0,0,0,0,0,0,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.74947222222222,3,0,FALSE
1,311,311,4,4,8.1,0,1,2,1,6,1,15,181.833333333333,6.97027777777778,46.4166666666667,226.416666666667,0,0,0,0,2,0,0,0,0,0,0,0,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.12972222222222,2,0,FALSE
2,312,312,4,3,3.75,0,0,2,1,6,1,17,109.45,4.19558333333333,1440,109.45,0,0,0,1,0,0,0,0,0,0,0,0,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.44558333333333,0,0,TRUE
2,313,313,4,3,2.35,1,0,2,1,6,1,11,66.5333333333333,2.55044444444444,283.2,463.2,0,0,0,1,6,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.20044444444444,6,0,TRUE
3,314,314,4,2,6.6,0,0,2,1,6,1,12,210.483333333333,8.06852777777778,230.183333333333,410.183333333333,0,0,0,1,5,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.46852777777778,5,0,FALSE
2,315,315,4,3,4.36,1,0,2,1,6,1,8,122.083333333333,4.67986111111111,421.733333333333,601.733333333333,0,0,0,0,4,0,0,0,0,0,0,0,2,12,5.08333333333333,0.462121212121212,21,0.571428571428571,24.2063492063492,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.31986111111111,4,0,TRUE
1,316,316,4,4,4.4,0,0,2,1,6,1,13,101.683333333333,3.89786111111111,158.483333333333,338.483333333333,0,0,0,1,5,0,0,0,0,0,0,0,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50213888888889,5,0,FALSE
2,317,317,4,3,2.09,1,0,2,1,6,1,9,48.9333333333333,1.87577777777778,365.75,545.75,0,0,0,1,6,0,0,6.86,10,133.272727272727,1,0.272727272727273,2,12,5.08333333333333,0.462121212121212,21,0.571428571428571,24.2063492063492,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.21422222222222,6,0,TRUE
2,318,318,4,3,4,0,0,2,1,6,1,14,104.816666666667,4.01797222222222,103.366666666667,283.366666666667,0,0,0,2,3,0,0,4,3,109.333333333333,0,1,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0179722222222196,3,0,TRUE
1,319,319,4,4,5.5,0,0,2,2,6,1,13,121.116666666667,4.64280555555555,177.5,357.5,0,0,0,1,5,0,0,1.8,1,60,0,0,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.85719444444445,5,0,FALSE
1,320,320,4,4,2.7,0,0,2,1,6,1,14,56.9666666666667,2.18372222222222,101.483333333333,281.483333333333,0,0,0,1,5,0,0,0,0,0,0,0,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.51627777777778,5,0,FALSE
2,321,321,4,3,4.4,0,0,2,1,6,1,16,120.633333333333,4.62427777777778,1440,120.633333333333,0,0,0,1,2,0,0,0,0,0,0,0,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.22427777777778,2,0,TRUE
1,322,322,4,4,6.6,0,0,2,1,6,1,11,155.583333333333,5.96402777777778,257.35,437.35,2,1,0,0,9,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.63597222222222,9,0,FALSE
3,323,323,4,2,5.4,0,0,2,1,6,1,12,228.066666666667,8.74255555555555,188.983333333333,368.983333333333,0,0,0,2,3,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-3.34255555555555,3,0,FALSE
2,324,324,4,3,2.5,0,0,2,1,6,1,13,73.2833333333333,2.80919444444444,163.05,343.05,2,1,0,0,9,0,0,0,0,0,0,0,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.30919444444444,9,0,TRUE
1,325,325,4,4,5.5,0,0,2,1,6,1,11,106.416666666667,4.07930555555556,266.433333333333,446.433333333333,0,1,0,1,3,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.42069444444444,3,0,FALSE
1,326,326,4,4,1.28,1,0,2,1,6,1,18,13.65,0.52325,1440,34.9833333333333,0,0,0,0,2,0,0,0,0,0,0,0,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.75675,2,0,FALSE
1,327,327,4,4,8.1,0,1,2,2,6,1,12,158.933333333333,6.09244444444444,215.883333333333,395.883333333333,0,0,0,1,5,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.00755555555556,5,0,FALSE
1,328,328,4,4,4,0,0,2,1,6,1,15,61.6666666666667,2.36388888888889,54.25,234.25,0,0,0,2,3,0,0,0,0,0,0,0,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.63611111111111,3,0,FALSE
3,329,329,4,2,3,0,0,2,1,6,1,11,107.5,4.12083333333333,271.016666666667,451.016666666667,0,1,0,1,3,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.12083333333333,3,0,FALSE
1,330,330,4,4,6.6,0,0,2,1,6,1,15,149.183333333333,5.71869444444444,28.9166666666667,208.916666666667,0,0,0,0,2,0,0,6.6,1,180,0,1,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.88130555555556,2,0,FALSE
2,331,331,4,3,3.5,0,0,2,1,6,1,17,86.6,3.31966666666667,1440,86.6,0,0,0,0,1,0,0,0,0,0,0,0,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.18033333333333,1,0,TRUE
1,332,332,4,4,2.2,0,0,2,1,6,1,11,38.8,1.48733333333333,269.75,449.75,0,0,0,1,6,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.71266666666667,6,0,FALSE
3,333,333,4,2,0.81,1,0,2,1,6,1,8,159.666666666667,6.12055555555555,459.733333333333,639.733333333333,0,0,0,1,6,0,0,0,0,0,0,0,2,12,5.08333333333333,0.462121212121212,21,0.571428571428571,24.2063492063492,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-5.31055555555555,6,0,FALSE
1,334,334,4,4,3.75,0,0,2,1,6,1,11,38.7166666666667,1.48413888888889,248.5,428.5,0,0,0,1,6,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.26586111111111,6,0,FALSE
1,335,335,4,4,5.5,0,0,2,1,6,1,16,100.083333333333,3.83652777777778,1440,144.3,0,0,0,0,2,0,0,1.5,1,42,0,1,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.66347222222222,2,0,FALSE
3,336,336,4,2,2.16,1,0,2,1,6,1,10,110.666666666667,4.24222222222222,306.9,486.9,0,0,0,1,6,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.08222222222222,6,0,FALSE
2,337,337,4,3,1.03,1,0,2,1,6,1,18,34.8666666666667,1.33655555555556,1440,34.8666666666667,0,0,0,0,1,0,1,4.6,1,200.5,1,0,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.30655555555556,1,0,TRUE
3,338,338,4,2,0.18,1,0,2,1,6,1,18,18.45,0.70725,1440,18.45,0,0,0,1,2,0,0,0,0,0,0,0,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.52725,2,0,FALSE
1,339,339,4,4,3,0,0,2,1,6,1,9,10.9166666666667,0.418472222222222,382.533333333333,562.533333333333,0,1,0,0,1,0,0,0,0,0,0,0,2,12,5.08333333333333,0.462121212121212,21,0.571428571428571,24.2063492063492,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.58152777777778,1,0,FALSE
1,340,340,4,4,5.9,1,0,2,1,6,1,12,48.0833333333333,1.84319444444444,231.066666666667,411.066666666667,0,0,0,1,6,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.05680555555556,6,0,FALSE
1,341,341,4,4,6.6,1,0,2,1,6,1,14,93.85,3.59758333333333,84.0333333333333,264.033333333333,0,0,0,2,3,0,0,6.6,1,180,1,1,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.00241666666667,3,0,FALSE
1,342,342,4,4,3,0,0,2,1,6,1,11,15.1,0.578833333333333,297.5,477.5,0,0,0,0,4,0,0,6.16666666666667,3,109,0,1,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.42116666666667,4,0,FALSE
1,343,343,4,4,4.9,0,0,2,1,6,1,16,19.9166666666667,0.763472222222222,1440,130.55,0,0,0,0,2,0,0,0,0,0,0,0,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.13652777777778,2,0,FALSE
1,344,344,4,4,5.35,1,0,2,1,6,1,15,31.1,1.19216666666667,21.25,201.25,0,0,0,2,3,0,0,0,0,0,0,0,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.15783333333333,3,0,FALSE
1,345,345,4,4,6.6,0,0,2,1,6,1,12,94.45,3.62058333333333,203.85,383.85,2,1,0,0,9,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.97941666666667,9,0,FALSE
1,346,346,4,4,4.9,0,0,2,1,6,1,16,53.8666666666667,2.06488888888889,1440,167.6,0,0,0,0,2,0,0,4.2,9,114.111111111111,0,0.333333333333333,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.83511111111111,2,0,FALSE
1,347,347,4,4,4.4,0,0,2,1,6,1,12,17.45,0.668916666666667,191.266666666667,371.266666666667,0,1,0,1,3,0,0,0,0,0,0,0,3,35,17.6666666666667,0.504918981481481,21,1.66666666666667,84.1269841269841,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.73108333333333,3,0,FALSE
1,348,348,4,4,6.6,0,0,2,1,6,1,9,54.25,2.07958333333333,382.383333333333,562.383333333333,0,0,0,1,6,0,0,2.3,2,62.5,0,0,2,12,5.08333333333333,0.462121212121212,21,0.571428571428571,24.2063492063492,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.52041666666667,6,0,FALSE
3,349,349,4,2,0,1,0,2,1,6,1,18,41.8166666666667,1.60297222222222,1440,41.8166666666667,0,0,0,1,0,0,0,0,0,0,0,0,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.60297222222222,0,0,FALSE
1,350,350,4,4,2.2,0,0,2,1,6,1,18,43.2166666666667,1.65663888888889,1440,43.2166666666667,0,0,0,0,0,0,0,0,0,0,0,0,5,5.66666666666667,0.416666666666667,0.0520833333333335,21,0.26984126984127,1.98412698412698,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.54336111111111,0,0,FALSE
1,351,351,4,4,3.5,0,0,2,1,6,1,15,13.95,0.53475,18.3833333333333,198.383333333333,0,0,0,1,5,0,0,0,0,0,0,0,4,34.3333333333333,14.8333333333333,0.43893447018447,21,1.63492063492063,70.6349206349206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.96525,5,0,FALSE
1,352,352,4,4,7,0,1,2,1,6,1,16,70.0333333333333,2.68461111111111,1440,163.05,0,0,0,0,2,0,0,2.8,2,94,0,0,5,7.66666666666667,0.666666666666667,0.0666666666666665,21,0.365079365079365,3.17460317460317,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.31538888888889,2,0,FALSE
1,353,353,4,4,6.6,0,0,2,1,6,1,18,13.5166666666667,0.518138888888889,1440,13.5166666666667,0,0,0,0,0,0,0,4.7,1,129,0,1,5,5.66666666666667,0.416666666666667,0.0520833333333335,21,0.26984126984127,1.98412698412698,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.08186111111111,0,0,FALSE
1,354,354,4,4,4.4,0,0,2,1,7,1,13,93.55,3.58608333333333,161.45,341.45,0,0,0,0,5,0,0,4.4,1,120,0,1,4,34,14.9166666666667,0.427688746438747,21,1.61904761904762,71.031746031746,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.81391666666667,5,0,FALSE
1,355,355,4,4,5.06,1,0,2,1,7,1,16,111.8,4.28566666666667,1440,143.416666666667,0,0,0,0,1,0,0,8.06666666666667,3,473.666666666667,1,0,5,4.33333333333333,0.0833333333333333,0.0104166666666667,21,0.206349206349206,0.396825396825397,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.774333333333329,1,0,FALSE
1,356,356,4,4,1.5,0,0,2,4,7,1,16,18.1833333333333,0.697027777777778,1440,136.333333333333,3,3,0,1,5,0,0,0,0,0,0,0,5,4.33333333333333,0.0833333333333333,0.0104166666666667,21,0.206349206349206,0.396825396825397,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.802972222222222,5,0,FALSE
1,357,357,4,4,6.6,0,0,2,1,7,1,10,168.966666666667,6.47705555555556,341.4,521.4,0,0,0,0,7,0,0,0,0,0,0,0,3,34.6666666666667,17.9166666666667,0.520521034317848,21,1.65079365079365,85.3174603174603,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.12294444444444,7,0,FALSE
2,358,358,4,3,6.6,0,0,2,1,7,1,12,184.783333333333,7.08336111111111,227.05,407.05,0,0,0,1,3,0,0,0,0,0,0,0,3,34.6666666666667,17.9166666666667,0.520521034317848,21,1.65079365079365,85.3174603174603,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.48336111111111,3,0,TRUE
1,359,359,4,4,4.4,0,1,2,1,7,1,15,90.8166666666667,3.48130555555556,34.5,214.5,0,0,0,0,3,0,0,0,0,0,0,0,4,34,14.9166666666667,0.427688746438747,21,1.61904761904762,71.031746031746,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.91869444444444,3,0,FALSE
3,360,360,4,2,6.6,0,0,2,1,7,1,12,198.016666666667,7.59063888888889,214.45,394.45,0,0,0,1,3,0,0,0,0,0,0,0,3,34.6666666666667,17.9166666666667,0.520521034317848,21,1.65079365079365,85.3174603174603,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.99063888888889,3,0,FALSE
2,361,361,4,3,3,0,0,2,1,7,1,14,83.8166666666667,3.21297222222222,104.616666666667,284.616666666667,0,0,0,1,3,0,0,3.45,2,87,0,0.5,4,34,14.9166666666667,0.427688746438747,21,1.61904761904762,71.031746031746,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.21297222222222,3,0,TRUE
1,362,362,4,4,4.9,0,0,2,1,7,1,11,106.833333333333,4.09527777777778,242.083333333333,422.083333333333,0,0,0,0,7,0,0,0,0,0,0,0,3,34.6666666666667,17.9166666666667,0.520521034317848,21,1.65079365079365,85.3174603174603,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.80472222222222,7,0,FALSE
1,363,363,4,4,3,0,0,2,1,7,1,17,19.7333333333333,0.756444444444444,1440,73.4166666666667,0,0,0,0,1,0,0,0,0,0,0,0,5,4.33333333333333,0.0833333333333333,0.0104166666666667,21,0.206349206349206,0.396825396825397,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.24355555555556,1,0,FALSE
2,364,364,4,3,2,0,0,2,1,7,1,13,46.5166666666667,1.78313888888889,124.95,304.95,0,0,0,0,5,0,0,0,0,0,0,0,4,34,14.9166666666667,0.427688746438747,21,1.61904761904762,71.031746031746,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.21686111111111,5,0,TRUE
2,365,365,4,3,6.6,0,0,2,1,7,1,15,187.7,7.19516666666667,7.7,187.7,0,0,0,0,0,0,0,3.16666666666667,2,90,0,0.666666666666667,4,34,14.9166666666667,0.427688746438747,21,1.61904761904762,71.031746031746,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.59516666666667,0,0,TRUE
1,366,366,4,4,3.75,0,0,2,1,7,1,12,53.2166666666667,2.03997222222222,226.766666666667,406.766666666667,0,0,0,0,7,0,0,13,1,160,0,1,3,34.6666666666667,17.9166666666667,0.520521034317848,21,1.65079365079365,85.3174603174603,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.71002777777778,7,0,FALSE
3,367,367,4,2,2,0,0,2,1,7,1,9,69.3833333333333,2.65969444444444,397.516666666667,577.516666666667,0,0,0,1,0,0,0,3,1,60,0,0,2,15,6.33333333333333,0.395568783068783,21,0.714285714285714,30.1587301587302,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.65969444444444,0,0,FALSE
1,368,368,4,4,3.75,0,0,2,1,7,1,11,49.95,1.91475,277.766666666667,457.766666666667,0,0,0,0,7,0,0,0,0,0,0,0,3,34.6666666666667,17.9166666666667,0.520521034317848,21,1.65079365079365,85.3174603174603,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.83525,7,0,FALSE
1,369,369,4,4,6.6,0,0,2,1,7,1,13,132.533333333333,5.08044444444444,171.733333333333,351.733333333333,0,0,0,1,3,0,0,2.05,2,55.5,0,1,4,34,14.9166666666667,0.427688746438747,21,1.61904761904762,71.031746031746,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.51955555555556,3,0,FALSE
